title,p27 - MD results,,,
plot_type,grid-line,,,
x_label,Time (ns),,,
color,#000000,#FD5200,#0000FF,#FF8000
label,Radius of Gyration,Surface Area,PA,EHSS
y_labels,Rg (AA),SASA (A^2),CCS (A^2),CCS (A^2)
label_unit,A,A2,A2,A2
axis_x,axis_y,axis_y,axis_y,axis_y
6.172,31.3293,24550.0678,4674.19,6154.35
6.174,31.3825,24862.6205,4698.38,6192.44
6.176,31.3343,24719.9451,4691.03,6183.77
6.178,31.376,24369.047,4685.24,6170.14
6.18,31.2716,24072.518,4671.1,6148.56
6.182,31.3069,24167.4545,4673.58,6157.79
6.184,31.3436,24751.8674,4690.78,6180.05
6.186,31.3574,24214.4395,4683,6163.01
6.188,31.3227,24013.269,4678.3,6159.77
6.19,31.3166,24133.0137,4685.5,6171.05
6.192,31.3165,24574.2891,4692.19,6182.19
6.194,31.3381,24696.1247,4695.8,6189.51
6.196,31.3513,24307.2914,4685.12,6173.61
6.198,31.3218,24375.3691,4684.44,6169.81
6.2,31.3306,24395.9983,4685.67,6168.19
6.202,31.296,24672.724,4689.44,6180.33
6.204,31.295,24581.6198,4682.74,6168.61
6.206,31.3248,24324.3923,4680.02,6165.14
6.208,31.3314,24484.5323,4679.7,6162.62
6.21,31.3123,24262.9913,4687.95,6173.53
6.212,31.3216,24805.0824,4687.04,6177.61
6.214,31.2769,24553.6636,4665.45,6140.84
6.216,31.2944,24220.0302,4673.1,6151.84
6.218,31.3559,24852.1336,4683.16,6167.48
6.22,31.3301,24261.0428,4679.36,6159.43
6.222,31.375,24206.3402,4675.37,6155.76
6.224,31.3627,24943.1429,4685.32,6175.23
6.226,31.3122,23973.2385,4674.88,6160.11
6.228,31.401,24660.311,4682.63,6166.79
6.23,31.3504,24161.1058,4675.04,6153.61
6.232,31.2709,24155.6618,4673.71,6159.56
6.234,31.2933,24467.73,4674.97,6155.91
6.236,31.3152,23921.3231,4679.63,6164.75
6.238,31.2899,24219.8418,4667.69,6145.95
6.24,31.2814,24636.5639,4677.1,6162.34
6.242,31.3032,24420.2505,4679.15,6157.72
6.244,31.3971,24432.6487,4686.91,6175.95
6.246,31.3382,24498.8324,4675.94,6159.43
6.248,31.2438,24579.7084,4668.72,6152.73
6.25,31.2385,24544.8897,4673.78,6150.75
6.252,31.2358,24245.9793,4677.96,6155.88
6.254,31.3279,24508.7084,4676.06,6150.23
6.256,31.3466,23709.3278,4673.88,6153.69
6.258,31.3472,24830.0585,4685.99,6173.28
6.26,31.211,24040.3463,4667.77,6145.77
6.262,31.2628,23840.0084,4662.56,6133.78
6.264,31.3295,24127.7967,4680.49,6159.06
6.266,31.4574,24198.9768,4684.21,6166.66
6.268,31.4298,24806.2169,4686.6,6168.28
6.27,31.361,24431.8518,4688.45,6175.32
6.272,31.3389,24028.9201,4673.76,6160.02
6.274,31.3214,24225.4763,4678.23,6160.21
6.276,31.2735,24425.4834,4664.82,6141.22
6.278,31.3249,24596.114,4674.02,6155.91
6.28,31.373,23722.5758,4672.57,6148.81
6.282,31.3688,24586.3189,4682.37,6166.28
6.284,31.4074,24114.4775,4679.14,6163.09
6.286,31.3131,24203.01,4678.12,6161.83
6.288,31.2797,24168.1198,4678.48,6161.84
6.29,31.3445,24415.4142,4673.52,6153.99
6.292,31.4304,24740.385,4690.55,6177.68
6.294,31.5289,24874.7965,4699.62,6189.98
6.296,31.3713,24040.9622,4667.3,6149.8
6.298,31.4328,24830.6576,4688.48,6176.55
6.3,31.324,24119.313,4666.01,6142.62
6.302,31.3991,24007.6478,4687.63,6172.24
6.304,31.4078,24195.8569,4674.53,6156.02
6.306,31.3585,24549.7442,4675.19,6159.58
6.308,31.3092,24460.0586,4680.19,6164.53
6.31,31.3613,24671.8081,4687.28,6178.62
6.312,31.3507,24656.9353,4691.87,6180.91
6.314,31.3137,24304.2446,4681.31,6162.98
6.316,31.3564,24420.5505,4693.35,6187.44
6.318,31.3529,24221.7786,4677.95,6159.2
6.32,31.3779,24859.1659,4689.05,6175.81
6.322,31.347,24833.338,4696.91,6187.95
6.324,31.363,24910.865,4691.12,6182.01
6.326,31.3666,24794.2481,4682.09,6165.11
6.328,31.4625,24700.8605,4694.69,6186.76
6.33,31.3799,24347.5772,4683.11,6161.58
6.332,31.3291,24139.6492,4684.62,6175.05
6.334,31.347,24259.7127,4671.5,6157.13
6.336,31.3981,24328.9645,4677.72,6162.5
6.338,31.3737,24801.4578,4683.13,6164.72
6.34,31.3177,24479.5845,4680.31,6164.28
6.342,31.3958,24641.672,4689.76,6173.97
6.344,31.3922,24839.3308,4686,6165.75
6.346,31.4512,25104.9955,4701.94,6195.73
6.348,31.4494,24170.5047,4687.94,6167.24
6.35,31.3307,23763.2678,4664.25,6134.66
6.352,31.3233,24494.195,4687.4,6172.3
6.354,31.3462,24716.0116,4681.8,6167.95
6.356,31.359,24822.7734,4696.08,6187.54
6.358,31.2969,24149.5764,4675.55,6159.05
6.36,31.377,24430.941,4690.71,6177.61
6.362,31.3939,24568.5107,4693.5,6180.25
6.364,31.3794,24491.2757,4684.15,6168.62
6.366,31.3547,24316.1238,4684.44,6176.89
6.368,31.2832,24163.0407,4681.83,6170.58
6.37,31.3439,24247.5326,4674.42,6151.84
6.372,31.3419,24238.8819,4679.63,6163.25
6.374,31.3317,24509.8982,4682.99,6163.63
6.376,31.3373,24537.6153,4688.15,6178.11
6.378,31.3593,24484.1591,4681.61,6168.88
6.38,31.3245,24115.3074,4675.53,6153.94
6.382,31.2896,24101.8805,4679.09,6162.35
6.384,31.3885,24240.4384,4684.14,6165
6.386,31.3435,24160.357,4684.62,6171.65
6.388,31.2994,24271.6343,4681.53,6172.92
6.39,31.3462,23600.0723,4676.06,6149.66
6.392,31.3131,24457.2982,4688.84,6174.45
6.394,31.3793,24329.1593,4689.25,6177.2
6.396,31.3849,23982.6036,4685.88,6175.55
6.398,31.3827,24159.5528,4694.85,6186.4
6.4,31.3504,24485.9485,4683.42,6167.38
6.402,31.2887,23814.3131,4671.45,6149.07
6.404,31.2929,24135.1065,4671.65,6155.93
6.406,31.3214,23970.3182,4674.21,6159.65
6.408,31.3058,24225.0388,4676.89,6151.97
6.41,31.2716,24116.5297,4679.28,6163.16
6.412,31.2602,24453.6724,4673.85,6156.17
6.414,31.3122,24461.4976,4686.14,6172.05
6.416,31.3712,24440.8876,4684.19,6170.54
6.418,31.4078,24593.875,4692.13,6182.14
6.42,31.4378,24324.0907,4686.24,6168.17
6.422,31.3626,24423.3677,4690.72,6180.74
6.424,31.2929,24109.9641,4674.59,6155.03
6.426,31.3752,24518.4217,4695.83,6185.54
6.428,31.4231,24715.3841,4697.91,6195.23
6.43,31.3387,24038.546,4675.59,6157.5
6.432,31.2963,23872.0907,4676.99,6155.18
6.434,31.3621,24111.6177,4671.39,6152.7
6.436,31.3151,24105.9097,4694.73,6189.95
6.438,31.4025,24443.2969,4696.25,6188.5
6.44,31.3361,24144.5162,4684.63,6171.52
6.442,31.4325,24726.1963,4691.72,6176.76
6.444,31.3496,23764.0638,4674.85,6154.35
6.446,31.3825,24114.0526,4677.63,6151.52
6.448,31.3981,24709.5969,4692.42,6180.53
6.45,31.367,24176.742,4676.4,6159.41
6.452,31.3964,24285.0025,4702.47,6196.91
6.454,31.3703,24736.2367,4690.61,6176.88
6.456,31.3733,24250.7698,4679.66,6162.7
6.458,31.3523,24699.3664,4679.26,6160.65
6.46,31.3856,24349.8117,4686.66,6173.69
6.462,31.4084,24464.5124,4683.16,6160.18
6.464,31.4446,24511.2897,4685.51,6167.02
6.466,31.3993,24060.665,4676.7,6160.68
6.468,31.3904,24074.6998,4682.78,6165.13
6.47,31.4378,24626.8474,4694.23,6187.84
6.472,31.4541,24430.5468,4688.01,6170.46
6.474,31.3847,24462.1303,4679.72,6155.64
6.476,31.3525,24473.7649,4677.1,6169.91
6.478,31.384,24151.7426,4684.12,6168.89
6.48,31.4117,24128.8502,4676.06,6156.84
6.482,31.4199,23940.1205,4677.78,6156.45
6.484,31.4109,24394.3367,4683.71,6167.45
6.486,31.3489,24094.3716,4667.67,6148.13
6.488,31.3416,24197.7505,4675.74,6155.8
6.49,31.3815,24498.9494,4683.8,6166.71
6.492,31.3987,24625.6998,4681.92,6167.18
6.494,31.343,24258.1478,4681.7,6167.38
6.496,31.2738,24279.0801,4670.25,6148.87
6.498,31.2934,24316.4631,4674.29,6149.17
6.5,31.2632,24290.3413,4676.24,6160.94
6.502,31.3261,23996.9907,4680.92,6160.94
6.504,31.386,24587.5847,4690.12,6175.32
6.506,31.3026,23958.9513,4669.78,6151.95
6.508,31.295,24207.653,4665.4,6149.94
6.51,31.3053,24468.4478,4683.68,6170.17
6.512,31.3064,23930.0634,4669.07,6147.64
6.514,31.3831,24447.0309,4689.44,6178.95
6.516,31.2967,23976.1322,4675.19,6157.71
6.518,31.2676,24163.7493,4674.89,6157.95
6.52,31.2772,24097.8254,4670.76,6150.52
6.522,31.3594,24318.4692,4676.93,6157.27
6.524,31.3927,24581.6597,4689.25,6179.26
6.526,31.3311,24658.351,4680.54,6164.04
6.528,31.3224,24554.5972,4676.45,6154.6
6.53,31.3872,24247.4185,4673.4,6154.96
6.532,31.3697,24819.8844,4693.24,6173.57
6.534,31.3104,23889.6723,4681.52,6166.48
6.536,31.3509,24412.1783,4684.12,6164.48
6.538,31.3499,24450.7292,4677.05,6158.02
6.54,31.3844,24380.2754,4686.23,6176.83
6.542,31.3783,24662.8496,4681.44,6166.48
6.544,31.3258,23957.1821,4669.81,6152.23
6.546,31.3144,24370.6274,4680.78,6163.61
6.548,31.4168,24361.75,4684.43,6171.23
6.55,31.421,24826.1977,4697.5,6193.03
6.552,31.4114,24170.2615,4674.48,6154.92
6.554,31.3842,24658.0863,4693.73,6189.02
6.556,31.3128,24559.7136,4683.57,6170.98
6.558,31.4695,24738.6893,4692.76,6179.31
6.56,31.4409,24164.7698,4688.6,6173.22
6.562,31.3511,24430.1047,4680.02,6162
6.564,31.4303,24390.4927,4693.66,6174.87
6.566,31.3557,24461.8241,4684.47,6176.5
6.568,31.3999,24276.8881,4687.2,6179.17
6.57,31.3669,24111.5165,4676.9,6160.41
6.572,31.3604,24420.9848,4669.9,6145.97
6.574,31.3889,24542.3583,4682.69,6167.26
6.576,31.3712,24372.0196,4679.06,6160.52
6.578,31.3193,24101.8063,4667.94,6148.29
6.58,31.2681,24352.5398,4671.22,6152.59
6.582,31.3052,24643.9675,4674.62,6158.12
6.584,31.2762,24499.5983,4674.07,6152.35
6.586,31.3362,24488.2194,4679.44,6157.89
6.588,31.3639,24180.7571,4680.02,6163.19
6.59,31.3788,24615.4322,4684.01,6164.83
6.592,31.3609,24422.6819,4683.81,6168.23
6.594,31.4443,24931.8333,4689.39,6173.37
6.596,31.4415,24792.5926,4688.3,6174.86
6.598,31.3754,24560.3016,4676.06,6160.29
6.6,31.3737,24727.2807,4675.6,6156.29
6.602,31.3327,24460.1592,4682.57,6172.67
6.604,31.2766,23770.0181,4662.57,6138.29
6.606,31.3207,24721.6405,4683.35,6174.79
6.608,31.2907,24585.7696,4684.57,6170.3
6.61,31.3079,24553.2697,4682.3,6174.56
6.612,31.4102,24143.4161,4672.46,6153.32
6.614,31.3972,24139.4818,4684.67,6170.04
6.616,31.4279,24566.0515,4693.47,6181.97
6.618,31.4139,24606.6417,4693.27,6182.36
6.62,31.3699,24349.3811,4668.91,6145.11
6.622,31.2874,24527.1451,4676.52,6160.51
6.624,31.2718,24352.7958,4670.02,6150.22
6.626,31.3818,25060.146,4693.04,6180.17
6.628,31.3402,24280.3125,4682.42,6159.89
6.63,31.3386,24601.1941,4684.89,6174.76
6.632,31.328,24553.4371,4681.47,6167.32
6.634,31.3447,24228.529,4683.63,6170.21
6.636,31.3156,24012.8928,4683.48,6173.59
6.638,31.2813,24164.88,4663.21,6137.74
6.64,31.2912,24596.7637,4674.41,6155.58
6.642,31.252,24034.7148,4658.62,6130.03
6.644,31.2924,24305.6406,4670.59,6143.75
6.646,31.4096,25147.3745,4700.28,6196.49
6.648,31.458,24968.4183,4712.13,6208.86
6.65,31.4461,24660.5418,4692.03,6180.62
6.652,31.4533,24572.9215,4689.45,6176.65
6.654,31.4806,24782.2964,4704.49,6196.18
6.656,31.3888,24215.4838,4678.56,6155.97
6.658,31.3563,24447.5633,4692.79,6184.38
6.66,31.311,24146.5106,4672.23,6146.89
6.662,31.3014,23890.2644,4679.59,6157.49
6.664,31.3201,24000.5876,4674.54,6155.71
6.666,31.2878,24063.3124,4677.14,6163.16
6.668,31.2926,24145.792,4677.58,6164.14
6.67,31.2905,23761.5124,4667.24,6141.18
6.672,31.3168,24486.5697,4681.72,6169.59
6.674,31.3558,23961.3906,4669.4,6143.36
6.676,31.3949,24273.4517,4681.04,6156.19
6.678,31.3764,24358.3797,4685.4,6171.97
6.68,31.2576,24155.4279,4671.59,6150.89
6.682,31.3061,24162.6563,4672.1,6151.02
6.684,31.3393,24521.8172,4690,6184.1
6.686,31.3241,24278.0207,4673.94,6150.69
6.688,31.3033,23750.9768,4668.9,6148.54
6.69,31.2545,23931.4783,4663.45,6145.22
6.692,31.2654,24247.6115,4671.93,6154.57
6.694,31.3041,23879.8481,4677.08,6160.37
6.696,31.3344,24169.4899,4672.85,6149.29
6.698,31.3027,24402.5914,4685.68,6170.27
6.7,31.3311,23999.9126,4676.92,6156.81
6.702,31.3617,23995.4294,4683.54,6171.71
6.704,31.3713,23995.201,4686.41,6169.13
6.706,31.3917,24299.4828,4692.73,6179.77
6.708,31.3427,24420.8433,4686.29,6165.22
6.71,31.3783,24633.3768,4691.33,6176.62
6.712,31.3702,24281.8493,4686.07,6172.23
6.714,31.355,24298.1981,4681.59,6168.37
6.716,31.3184,24231.2901,4672.08,6145.76
6.718,31.2959,24562.2999,4685.43,6174.11
6.72,31.2807,24650.4347,4670.74,6152.64
6.722,31.2926,24133.1136,4671.05,6146.6
6.724,31.3136,24646.191,4681.86,6165.66
6.726,31.3042,24258.262,4669.31,6153.61
6.728,31.3741,24781.0334,4692.36,6182.99
6.73,31.3472,24688.5319,4684.83,6174.98
6.732,31.3308,24260.7159,4676.78,6165.81
6.734,31.3696,23927.2984,4671.14,6150.94
6.736,31.3732,24073.2363,4678.01,6157.71
6.738,31.4031,24422.4749,4696.46,6191.44
6.74,31.3672,24567.18,4685.44,6168.91
6.742,31.3372,24385.3089,4687.08,6173.22
6.744,31.3491,24607.8205,4690.77,6183.51
6.746,31.3432,24048.496,4687.28,6181.43
6.748,31.4229,24601.4364,4691.85,6182.55
6.75,31.3711,24126.4134,4686.8,6173.51
6.752,31.3565,24273.7194,4675.19,6163.57
6.754,31.3267,24142.5414,4687.39,6173.37
6.756,31.285,24282.2096,4677.88,6161.26
6.758,31.4073,24746.0393,4692.78,6187.37
6.76,31.3802,24450.6163,4685.91,6171.94
6.762,31.4084,23938.0974,4691.23,6174.74
6.764,31.446,24079.6089,4688.87,6175.43
6.766,31.4007,24469.601,4690.53,6177.83
6.768,31.3378,24752.7714,4690.79,6178.84
6.77,31.3724,24454.9067,4702.12,6199.3
6.772,31.3,24131.0961,4678.56,6163.6
6.774,31.3156,24244.8922,4680.86,6167.18
6.776,31.2732,23756.6475,4661.64,6135.15
6.778,31.3229,24221.4061,4691.24,6182.86
6.78,31.2681,23495.9875,4655.92,6124.65
6.782,31.3612,23999.8953,4689.69,6185.62
6.784,31.4664,24765.0199,4694.49,6182.34
6.786,31.3851,24555.7829,4686.33,6175.23
6.788,31.3556,24538.4092,4682.28,6162.46
6.79,31.3679,24281.0117,4685.77,6173.98
6.792,31.389,24443.5761,4697.74,6188.36
6.794,31.3094,24691.1879,4690.29,6182.4
6.796,31.3744,24292.5053,4684.68,6175
6.798,31.384,24516.2617,4685.8,6171.17
6.8,31.3474,24420.2863,4691.38,6182.78
6.802,31.3742,24747.0371,4688.43,6178.99
6.804,31.3916,24629.312,4691.88,6180.34
6.806,31.2636,24288.3971,4680.53,6166.34
6.808,31.2015,24341.8303,4672.81,6155.98
6.81,31.231,24368.1249,4675.55,6159.07
6.812,31.1207,24052.5489,4656.47,6134.57
6.814,31.2077,24288.4262,4665.23,6146.26
6.816,31.2547,24203.797,4667.8,6148.65
6.818,31.24,24086.8363,4662.49,6141.62
6.82,31.2767,24134.4658,4675.04,6160.13
6.822,31.3315,24296.8535,4680.37,6171.95
6.824,31.2618,24089.2733,4664.98,6143.02
6.826,31.2441,24389.9613,4671.81,6151.52
6.828,31.2491,24873.3869,4681.32,6170.1
6.83,31.2888,24154.9782,4671.82,6152.12
6.832,31.2672,24211.4275,4666.48,6144.47
6.834,31.3851,24181.9328,4685.52,6176.71
6.836,31.4096,24474.8971,4681.73,6163.35
6.838,31.3243,24149.9096,4670.51,6154.03
6.84,31.3014,24626.5571,4676.61,6160.53
6.842,31.2404,24364.8042,4675.62,6159.23
6.844,31.2519,24165.2858,4669.73,6147.5
6.846,31.2717,24417.4438,4672.32,6152.18
6.848,31.2546,24221.6932,4665.73,6146.04
6.85,31.3563,24477.4892,4680.39,6164.31
6.852,31.3779,24284.6979,4686.36,6169.31
6.854,31.3746,24288.8708,4670.61,6147.16
6.856,31.3351,24388.7354,4677.02,6162.47
6.858,31.2818,24263.1776,4664.53,6140.44
6.86,31.3169,24480.0217,4668.4,6141.37
6.862,31.2795,24004.7405,4658.15,6130.33
6.864,31.3623,24584.7962,4687.9,6173.06
6.866,31.3581,24120.1402,4667.34,6144.07
6.868,31.3082,24604.1437,4674.18,6155.58
6.87,31.2994,24247.5306,4676.24,6165.44
6.872,31.3279,24613.6647,4672.89,6157
6.874,31.2897,24007.4838,4668.42,6148.75
6.876,31.3046,24338.6337,4675.63,6164.56
6.878,31.2808,24342.2195,4671.01,6150.33
6.88,31.3204,24429.3877,4677.29,6159.93
6.882,31.3145,24277.743,4673.89,6159.02
6.884,31.4494,25010.9331,4693.69,6174.9
6.886,31.4405,24708.0798,4694.09,6181.14
6.888,31.4213,24298.4739,4686.8,6173.08
6.89,31.4082,24579.0161,4689.66,6182.66
6.892,31.4343,24710.4412,4701.71,6195.72
6.894,31.2934,23867.2065,4671.41,6153.48
6.896,31.3068,24257.1281,4671.91,6151.88
6.898,31.3539,24392.1944,4688.4,6175.11
6.9,31.2884,23954.013,4665.96,6143.06
6.902,31.3591,24327.8268,4681.58,6161.56
6.904,31.3036,23949.5498,4672.44,6152.41
6.906,31.4103,24544.9825,4676.26,6152.53
6.908,31.3412,24432.8868,4686.75,6168.12
6.91,31.2767,24063.3303,4668.72,6147.86
6.912,31.3166,24188.7416,4666.49,6136.82
6.914,31.3816,24528.9507,4683.27,6167.18
6.916,31.3775,23984.7126,4682.92,6163.87
6.918,31.4065,24230.9595,4674.79,6151.96
6.92,31.38,24133.1173,4687.12,6167.83
6.922,31.3664,24501.2706,4690.26,6178.58
6.924,31.3766,24197.6867,4680.91,6158.44
6.926,31.4027,24539.4,4686.15,6164.54
6.928,31.3207,24614.2488,4685.02,6170.96
6.93,31.3668,24736.8641,4701.6,6195.09
6.932,31.3044,24103.3539,4678.14,6158.11
6.934,31.3581,24643.9747,4689.18,6178.28
6.936,31.316,24645.6037,4673.42,6152.78
6.938,31.295,24224.1436,4678.39,6159.03
6.94,31.3408,24466.448,4678.22,6161.37
6.942,31.3171,23990.3427,4683.95,6164.91
6.944,31.2699,24365.9787,4669.11,6145.22
6.946,31.341,24707.0023,4678.77,6158.29
6.948,31.346,24351.6925,4675.95,6155.51
6.95,31.3492,24770.9501,4679.08,6159.2
6.952,31.3145,24076.5266,4676.69,6160.11
6.954,31.2279,24083.3925,4669.43,6149.34
6.956,31.1796,24169.5096,4660.94,6130.89
6.958,31.2525,24415.332,4681.69,6165.93
6.96,31.2753,24028.653,4679.3,6161.65
6.962,31.3597,24021.063,4681.13,6166.39
6.964,31.319,24180.5447,4666.75,6143
6.966,31.3895,24412.788,4693.95,6176.28
6.968,31.378,24587.9468,4680.4,6166.78
6.97,31.3465,23894.6287,4681.57,6160.04
6.972,31.2443,23958.5736,4668.84,6143.5
6.974,31.2862,24610.5467,4686.46,6173.96
6.976,31.3697,24295.0177,4678.01,6158.45
6.978,31.3626,23748.9282,4679.85,6160.59
6.98,31.3142,24131.8551,4682.62,6165.37
6.982,31.3212,24176.6015,4679.46,6158.17
6.984,31.3836,24603.1469,4682.31,6161.2
6.986,31.3285,24002.7426,4674,6149.12
6.988,31.3474,23861.2199,4666.42,6136.47
6.99,31.3364,24329.2889,4683.96,6165.44
6.992,31.3005,24074.9352,4675.53,6148.19
6.994,31.3597,24109.0006,4678.59,6151.44
6.996,31.3932,24198.0608,4694.93,6186.75
6.998,31.3036,23878.4645,4667.88,6140.44
7,31.3153,23892.2805,4677.38,6156.55
7.002,31.4028,23790.0297,4685.01,6164.47
7.004,31.4372,23921.1252,4674.25,6143.72
7.006,31.3753,24282.0666,4687.98,6172.55
7.008,31.3588,24305.7128,4673.85,6156.84
7.01,31.3749,24384.2843,4682.71,6165.09
7.012,31.3526,24109.5399,4682.89,6170.87
7.014,31.4257,24671.905,4692.9,6182.73
7.016,31.446,23855.5514,4679.49,6163.37
7.018,31.4224,24342.5039,4685.63,6175.44
7.02,31.3132,23704.4215,4673.16,6155.98
7.022,31.3509,24523.7576,4682.95,6167.57
7.024,31.3276,24170.4512,4674.49,6160.08
7.026,31.3509,24559.3358,4685.76,6178.6
7.028,31.3303,24637.5484,4677.82,6162.73
7.03,31.3337,23838.6585,4677.91,6156.36
7.032,31.3134,24301.0556,4672,6154.32
7.034,31.2877,24363.7229,4673.98,6154.25
7.036,31.4079,24330.1798,4678.17,6160.22
7.038,31.4571,24173.4835,4687.06,6173.02
7.04,31.4596,24270.6425,4683.17,6163.58
7.042,31.489,24408.1103,4686.61,6166.88
7.044,31.4564,24139.9582,4683.8,6169.15
7.046,31.4152,24430.328,4681.8,6163.34
7.048,31.4247,24165.5194,4679.29,6159.99
7.05,31.3931,24110.5904,4683.3,6166.02
7.052,31.3904,24411.8906,4680.49,6162.24
7.054,31.3209,24180.3532,4679.27,6161.61
7.056,31.2906,24600.4771,4676.27,6152.44
7.058,31.3109,24159.9582,4675.19,6160.36
7.06,31.3974,24433.7376,4684.85,6166.52
7.062,31.3621,24161.4792,4671.15,6146.48
7.064,31.4067,23941.675,4674.08,6148.93
7.066,31.3799,24280.6106,4678.58,6159.35
7.068,31.3991,24604.3572,4690.87,6177.07
7.07,31.3197,23733.842,4673.26,6156.69
7.072,31.2814,24068.5171,4678.83,6164.62
7.074,31.2489,24397.2678,4671.76,6152.65
7.076,31.3279,24085.1196,4690.37,6181.49
7.078,31.3817,24447.4446,4683.88,6168.37
7.08,31.3916,24403.09,4679.82,6165.45
7.082,31.3708,24272.438,4686.83,6173.94
7.084,31.3355,24426.4825,4689.8,6179.73
7.086,31.3403,24116.6307,4673.12,6156.3
7.088,31.4085,24562.2258,4689.15,6182.23
7.09,31.462,24149.599,4691.33,6178.58
7.092,31.3278,24307.9049,4672.21,6147.39
7.094,31.3516,24197.7596,4669.57,6143.59
7.096,31.4018,24231.0646,4677.92,6160.94
7.098,31.4528,24542.182,4691.89,6173.44
7.1,31.4154,24676.1096,4687.2,6169.84
7.102,31.3901,24587.1322,4694.55,6184.28
7.104,31.332,24439.7629,4675.97,6156.04
7.106,31.3129,24187.9369,4674.9,6157.34
7.108,31.349,24006.3491,4678.54,6158.14
7.11,31.2923,24025.392,4667.81,6141.44
7.112,31.3423,24382.8208,4677.93,6155.86
7.114,31.3112,24166.0416,4672.62,6149.52
7.116,31.4306,23797.916,4682.52,6161.23
7.118,31.4289,24457.2035,4686.6,6170.51
7.12,31.3974,24587.7095,4688.05,6166.28
7.122,31.3073,24099.1467,4680.76,6154.89
7.124,31.2644,24016.8862,4669.96,6147.65
7.126,31.3267,24162.1018,4685.09,6163.54
7.128,31.4167,24410.9178,4695.07,6183.63
7.13,31.3904,24483.8109,4683.5,6166.16
7.132,31.3966,24252.4745,4678.62,6151.34
7.134,31.3548,23949.0047,4678.37,6157.74
7.136,31.413,24197.5405,4682.76,6164.65
7.138,31.402,24084.3908,4683.73,6164.19
7.14,31.3875,24122.8919,4683.45,6164.01
7.142,31.3024,24047.2447,4667.59,6137.97
7.144,31.3314,24635.21,4680.51,6160.32
7.146,31.3272,24378.1378,4683.24,6172.18
7.148,31.3715,24706.9977,4688.84,6179.18
7.15,31.4512,24776.4945,4695.4,6184.65
7.152,31.4459,24766.5055,4689.42,6174.83
7.154,31.4461,25064.5026,4697.2,6186.27
7.156,31.4125,24688.9634,4688.67,6171.04
7.158,31.4176,24535.6265,4692.44,6178.54
7.16,31.374,24418.3207,4671.75,6150.36
7.162,31.3221,24581.1656,4675.29,6155.07
7.164,31.3747,24190.5239,4672.36,6157.84
7.166,31.3916,24292.6283,4681.38,6170.57
7.168,31.3783,24460.7828,4683.43,6171.57
7.17,31.3432,24429.2058,4680.93,6163.58
7.172,31.4133,25202.1704,4705.77,6193.89
7.174,31.3822,24581.0366,4690.91,6177.39
7.176,31.3952,24708.4976,4688.99,6176.96
7.178,31.383,24527.6276,4680.66,6164.73
7.18,31.4261,24826.8576,4698.56,6192.5
7.182,31.3444,24508.2153,4679.81,6165.6
7.184,31.4071,24989.1141,4690,6174.11
7.186,31.401,24730.325,4690.32,6181.86
7.188,31.4223,24735.6802,4696.24,6186.14
7.19,31.3235,24360.8514,4677.44,6151.66
7.192,31.2849,24553.5634,4675.97,6154.86
7.194,31.3411,24738.4848,4689.45,6169.15
7.196,31.3616,24511.8432,4687.09,6177.81
7.198,31.3631,24594.228,4682.68,6165.35
7.2,31.3436,23987.5424,4670.84,6152.81
7.202,31.4132,24947.8477,4694.85,6182.92
7.204,31.3877,24305.5853,4687.39,6173.42
7.206,31.3359,25007.8022,4686.13,6174.48
7.208,31.3923,24870.6974,4693.69,6178.95
7.21,31.3659,24445.815,4684.91,6174.38
7.212,31.2966,23774.5571,4674.2,6159.97
7.214,31.2543,24025.0719,4681.45,6166.81
7.216,31.251,24069.6818,4669.19,6150.02
7.218,31.3812,24414.6164,4696.4,6186.02
7.22,31.3846,24332.4824,4692.88,6181.55
7.222,31.3572,24331.8497,4685.79,6171.5
7.224,31.3107,24107.1087,4690.84,6184.24
7.226,31.3093,24054.5586,4685.87,6179.55
7.228,31.3008,24300.9685,4678.91,6163.18
7.23,31.2688,24013.1464,4672.71,6159.24
7.232,31.2833,24468.3794,4687.76,6175.3
7.234,31.2632,24281.6257,4673.52,6159.95
7.236,31.2813,24245.2363,4684.14,6172.17
7.238,31.3471,24340.6945,4689.76,6182.76
7.24,31.4131,24698.6076,4699.84,6199.35
7.242,31.4606,24768.9036,4714.22,6219.46
7.244,31.336,24073.5381,4684.7,6172.53
7.246,31.3543,24550.513,4701.23,6196.7
7.248,31.2956,24831.3912,4702.92,6206.61
7.25,31.326,24770.0875,4688.18,6179.01
7.252,31.3701,24829.4076,4697.61,6199.3
7.254,31.3489,24638.39,4694.96,6196.47
7.256,31.3136,24855.9168,4703.17,6205.47
7.258,31.3128,24625.8931,4685.26,6174.55
7.26,31.4252,24862.3255,4690.23,6187.56
7.262,31.3582,24794.0173,4693.08,6183.42
7.264,31.2758,24590.9696,4678.18,6164.16
7.266,31.3752,24596.9095,4689.22,6170.24
7.268,31.3884,24589.0074,4699.23,6198.73
7.27,31.3155,24667.8073,4693.84,6181.59
7.272,31.2962,24279.7424,4671.2,6149.77
7.274,31.3376,24749.7836,4687.7,6176.92
7.276,31.3524,24467.6913,4689.51,6176.51
7.278,31.3934,24780.2599,4698.42,6190.77
7.28,31.2713,24114.5489,4673.6,6154.49
7.282,31.2854,24135.2153,4674.23,6157.34
7.284,31.3023,24823.7488,4684.51,6168.89
7.286,31.339,24722.8574,4690.94,6185.35
