NIST ,intact
7422.97,0.01881
7423.01,0.01784
7423.04,0.01032
7423.08,0.00537
7423.12,0.00596
7423.16,0.01024
7423.19,0.01473
7423.23,0.0176
7423.27,0.01331
7423.31,0.00901
7423.35,0.00678
7423.38,0.00764
7423.42,0.01204
7423.46,0.01949
7423.5,0.02358
7423.53,0.02362
7423.57,0.01717
7423.61,0.008
7423.65,0.00148
7423.76,0.00356
7423.8,0.00659
7423.84,0.00953
7423.87,0.01249
7423.91,0.01186
7423.95,0.00918
7423.99,0.00589
7424.02,0.00252
7424.06,0.0044
7424.1,0.01216
7424.14,0.02082
7424.18,0.02643
7424.21,0.02503
7424.25,0.01594
7424.29,0.00788
7424.33,0.00364
7424.36,0.00291
7424.4,0.0051
7424.44,0.00948
7424.48,0.0143
7424.52,0.02011
7424.55,0.02281
7424.59,0.0204
7424.63,0.01481
7424.67,0.00965
7424.7,0.00712
7424.74,0.00724
7424.78,0.00798
7424.82,0.00998
7424.85,0.01398
7424.89,0.01962
7424.93,0.02473
7424.97,0.02646
7425.01,0.02108
7425.04,0.01151
7425.08,0.00267
7425.19,0.0042
7425.23,0.01045
7425.27,0.01589
7425.31,0.01964
7425.34,0.02082
7425.38,0.02056
7425.42,0.01703
7425.46,0.01325
7425.5,0.00938
7425.53,0.00596
7425.57,0.00417
7425.61,0.00474
7425.65,0.00661
7425.68,0.00946
7425.72,0.0105
7425.76,0.00876
7425.8,0.00573
7425.87,0.00332
7425.91,0.00218
7425.95,0.00224
7425.99,0.00249
7426.02,0.00291
7426.06,0.00329
7426.1,0.00239
7426.14,0.00161
7426.17,0.00272
7426.21,0.0074
7426.25,0.01544
7426.29,0.02202
7426.33,0.02135
7426.36,0.01804
7426.4,0.01387
7426.44,0.01166
7426.48,0.01254
7426.51,0.01344
7426.55,0.0108
7426.59,0.00952
7426.63,0.00958
7426.67,0.00816
7426.7,0.00687
7426.74,0.00998
7426.78,0.01621
7426.82,0.02586
7426.85,0.03435
7426.89,0.03272
7426.93,0.02346
7426.97,0.01591
7427,0.01086
7427.04,0.00949
7427.08,0.00932
7427.12,0.00634
7427.16,0.00217
7427.19,0.00156
7427.23,0.00362
7427.27,0.00697
7427.31,0.00784
7427.34,0.0072
7427.38,0.00612
7427.42,0.00933
7427.46,0.01636
7427.5,0.02526
7427.53,0.02953
7427.57,0.02928
7427.61,0.02544
7427.65,0.02207
7427.68,0.01891
7427.72,0.01772
7427.76,0.01532
7427.8,0.01242
7427.83,0.01089
7427.87,0.01213
7427.91,0.01494
7427.95,0.01887
7427.99,0.02249
7428.02,0.02645
7428.06,0.02723
7428.1,0.02431
7428.14,0.019
7428.17,0.01523
7428.25,0.01808
7428.29,0.02724
7428.33,0.03474
7428.36,0.03649
7428.4,0.03143
7428.44,0.02477
7428.48,0.01984
7428.51,0.01737
7428.55,0.0168
7428.59,0.01582
7428.63,0.0131
7428.67,0.01104
7428.7,0.00864
7428.74,0.00777
7428.78,0.00777
7428.82,0.00674
7428.85,0.00487
7428.89,0.00366
7428.93,0.00356
7428.97,0.00509
7429,0.00583
7429.04,0.00549
7429.08,0.00408
7429.12,0.00329
7429.16,0.00488
7429.19,0.00893
7429.23,0.01345
7429.27,0.01787
7429.31,0.01853
7429.34,0.01563
7429.38,0.01214
7429.42,0.01092
7429.46,0.0113
7429.5,0.01256
7429.53,0.01258
7429.57,0.011
7429.61,0.00917
7429.65,0.00853
7429.68,0.00811
7429.72,0.00728
7429.76,0.0079
7429.8,0.00994
7429.83,0.01319
7429.87,0.01531
7429.91,0.01556
7429.95,0.01565
7429.99,0.01579
7430.02,0.01474
7430.06,0.01397
7430.1,0.01144
7430.14,0.00852
7430.17,0.00845
7430.21,0.00987
7430.25,0.00988
7430.29,0.00943
7430.33,0.00709
7430.36,0.00339
7430.4,0.00168
7430.44,0.00176
7430.48,0.00367
7430.51,0.00687
7430.55,0.00956
7430.59,0.01037
7430.63,0.01051
7430.67,0.00846
7430.7,0.0072
7430.74,0.00474
7430.78,0.00305
7430.82,0.00291
7430.85,0.00497
7430.89,0.00898
7430.93,0.01415
7430.97,0.01573
7431,0.01509
7431.04,0.01241
7431.08,0.0087
7431.12,0.00566
7431.16,0.00209
7431.23,0.00144
7431.27,0.00675
7431.31,0.01279
7431.34,0.01658
7431.38,0.0138
7431.42,0.0087
7431.5,0.00465
7431.53,0.00454
7431.57,0.00706
7431.61,0.01139
7431.65,0.01007
7431.68,0.01004
7431.72,0.01249
7431.76,0.02137
7431.8,0.03317
7431.84,0.04191
7431.87,0.0351
7431.91,0.02359
7431.95,0.01166
7431.99,0.00726
7432.02,0.00951
7432.06,0.01324
7432.1,0.01007
7432.14,0.00546
7432.17,0.00235
7432.21,0.00405
7432.25,0.00883
7432.29,0.01315
7432.33,0.0137
7432.36,0.01074
7432.4,0.00694
7432.44,0.00458
7432.48,0.00358
7432.51,0.0017
7432.55,2.46E-04
7432.59,1.92E-04
7432.63,0.00221
7432.67,0.00586
7432.7,0.00908
7432.74,0.00803
7432.78,0.00474
7432.82,6.52E-04
7432.89,2.98E-04
7432.93,0.00412
7432.97,0.00724
7433,0.00807
7433.04,0.00643
7433.08,0.00605
7433.12,0.00756
7433.16,0.0089
7433.19,0.00993
7433.23,0.00925
7433.27,0.00874
7433.31,0.00944
7433.34,0.00986
7433.38,0.00689
7433.42,0.00341
7433.46,1.35E-04
7433.65,7.84E-04
7433.68,0.00218
7433.72,0.00277
7433.76,0.00211
7433.8,0.00262
7433.84,0.00621
7433.87,0.01132
7433.91,0.01587
7433.95,0.01623
7433.99,0.01209
7434.06,0.00744
7434.1,0.00471
7434.14,0.00356
7434.18,0.0042
7434.21,0.0059
7434.25,0.00816
7434.29,0.00962
7434.33,0.00982
7434.36,0.00738
7434.4,0.00394
7434.44,0.00152
7434.48,0.002
7434.52,0.00466
7434.55,0.00861
7434.59,0.00986
7434.63,0.00905
7434.67,0.006
7434.7,0.00346
7434.74,0.00193
7434.78,0.00244
7434.82,0.00248
7434.85,0.00275
7434.89,0.00309
7434.93,0.00614
7434.97,0.0102
7435.01,0.01566
7435.04,0.01826
7435.08,0.01603
7435.12,0.00972
7435.16,0.00415
7435.19,6.99E-04
7435.23,0.00192
7435.27,0.00623
7435.31,0.01121
7435.35,0.0143
7435.38,0.01425
7435.42,0.01044
7435.46,0.0058
7435.5,0.00362
7435.53,0.00438
7435.57,0.00627
7435.61,0.00713
7435.65,0.00946
7435.69,0.01415
7435.72,0.02141
7435.76,0.02759
7435.8,0.02829
7435.84,0.02196
7435.87,0.0148
7435.91,0.00883
7435.95,0.00677
7435.99,0.00685
7436.02,0.00796
7436.06,0.00775
7436.1,0.00744
7436.14,0.00766
7436.18,0.00917
7436.21,0.00843
7436.25,0.00851
7436.29,0.00709
7436.33,0.00512
7436.36,0.00624
7436.4,0.01051
7436.44,0.01418
7436.48,0.01916
7436.52,0.02031
7436.55,0.01614
7436.59,0.00992
7436.63,0.00451
7436.67,0.00114
7436.7,0.00245
7436.74,0.0058
7436.78,0.00792
7436.82,0.00713
7436.86,0.00535
7436.89,0.00322
7436.93,0.00347
7436.97,0.00532
7437.01,0.00765
7437.04,0.00795
7437.08,0.0063
7437.12,0.00451
7437.16,0.00482
7437.2,0.00576
7437.23,0.00684
7437.27,0.00755
7437.31,0.00596
7437.38,0.00543
7437.42,0.00495
7437.46,0.00484
7437.5,0.00386
7437.54,0.00535
7437.57,0.00838
7437.61,0.0126
7437.65,0.01347
7437.69,0.01152
7437.72,0.00661
7437.76,0.00393
7437.8,0.004
7437.84,0.00597
7437.88,0.00766
7437.91,0.00722
7437.95,0.00599
7437.99,0.00561
7438.03,0.00539
7438.06,0.00609
7438.1,0.00627
7438.14,0.00457
7438.18,0.00322
7438.25,0.00292
7438.29,0.00331
7438.33,0.00423
7438.37,0.00342
7438.4,0.0016
7438.52,2.51E-04
7438.55,0.00352
7438.59,0.00714
7438.63,0.00973
7438.67,0.00907
7438.71,0.00591
7438.74,0.00259
7438.78,0.00153
7438.82,0.00301
7438.86,0.00568
7438.89,0.00596
7438.93,0.00375
7438.97,0.00167
7439.01,0.00217
7439.05,0.0059
7439.08,0.01097
7439.12,0.01334
7439.16,0.012
7439.2,0.00957
7439.23,0.00773
7439.27,0.00738
7439.31,0.00574
7439.35,0.00403
7439.39,0.0037
7439.42,0.00622
7439.46,0.01049
7439.5,0.01357
7439.54,0.00967
7439.57,0.00473
7439.61,0.00212
7439.65,0.00291
7439.69,0.00628
7439.73,0.00939
7439.76,0.00744
7439.8,0.00518
7439.84,0.00358
7439.88,0.00233
7439.91,0.00148
7439.95,0.00105
7440.1,6.87E-04
7440.14,0.00131
7440.18,0.00298
7440.22,0.00613
7440.25,0.00927
7440.29,0.01283
7440.33,0.01441
7440.37,0.01111
7440.4,0.00595
7440.44,0.00172
7440.59,0.00138
7440.63,0.00354
7440.67,0.00594
7440.71,0.007
7440.74,0.00803
7440.78,0.00901
7440.82,0.01066
7440.86,0.01079
7440.9,0.00924
7440.93,0.00616
7440.97,0.0039
7441.01,0.00289
7441.05,0.00222
7441.08,0.00147
7441.12,0.00139
7441.16,0.00202
7441.2,0.00346
7441.24,0.00465
7441.27,0.00314
7441.31,0.00113
7441.35,1.63E-04
7441.39,7.63E-04
7441.42,0.00252
7441.46,0.00303
7441.5,0.00172
7441.54,0.00227
7441.58,0.00736
7441.61,0.0161
7441.65,0.02434
7441.69,0.02519
7441.73,0.01861
7441.76,0.00871
7441.8,0.00129
7441.95,1.81E-04
7441.99,0.0011
7442.03,0.00316
7442.07,0.00566
7442.1,0.00652
7442.14,0.00615
7442.18,0.00479
7442.22,0.0024
7442.26,6.95E-04
7442.29,6.10E-05
7442.41,1.04E-04
7442.44,9.58E-04
7442.48,0.0022
7442.52,0.00324
7442.56,0.00288
7442.6,0.0017
7442.63,5.32E-04
7442.82,5.62E-04
7442.86,0.0019
7442.9,0.00335
7442.94,0.0037
7442.97,0.00201
7443.01,8.02E-04
7443.05,0.00113
7443.09,0.00272
7443.12,0.00544
7443.16,0.00673
7443.2,0.00612
7443.24,0.00585
7443.28,0.00758
7443.31,0.01002
7443.35,0.01264
7443.39,0.01297
7443.43,0.01103
7443.46,0.0077
7443.5,0.00606
7443.54,0.0054
7443.58,0.00407
7443.62,0.00352
7443.65,0.00405
7443.69,0.00584
7443.73,0.00937
7443.77,0.01205
7443.8,0.00901
7443.84,0.00438
7443.88,0.00104
7443.92,0.00186
7443.96,0.00692
7443.99,0.01326
7444.03,0.01392
7444.07,0.01048
7444.11,0.00639
7444.14,0.00515
7444.18,0.00739
7444.22,0.01116
7444.26,0.01044
7444.29,0.00628
7444.33,0.00232
7444.37,5.17E-04
7444.41,9.30E-04
7444.45,0.00368
7444.48,0.00557
7444.52,0.0085
7444.56,0.01279
7444.6,0.01593
7444.64,0.01538
7444.67,0.01209
7444.71,0.00598
7444.75,5.54E-04
7444.82,2.70E-04
7444.86,0.00349
7444.9,0.00768
7444.94,0.01013
7444.98,0.00859
7445.01,0.00657
7445.05,0.00427
7445.09,0.00277
7445.16,0.0029
7445.2,0.00356
7445.24,0.00218
7445.28,0.00122
7445.31,2.44E-04
7445.5,4.40E-04
7445.58,0.00205
7445.62,0.00565
7445.66,0.00998
7445.69,0.0143
7445.73,0.01536
7445.77,0.01335
7445.81,0.00816
7445.84,0.0038
7445.88,0.00161
7445.92,0.0011
7445.96,0.00285
7446,0.00656
7446.03,0.01121
7446.07,0.01544
7446.11,0.01655
7446.15,0.0116
7446.18,0.00492
7446.3,4.25E-04
7446.34,0.00328
7446.37,0.00483
7446.41,0.00441
7446.45,0.00455
7446.49,0.00388
7446.52,0.00325
7446.56,0.00504
7446.6,0.00827
7446.64,0.01063
7446.68,0.01183
7446.71,0.00847
7446.75,0.00477
7446.79,0.00223
7446.83,0.00143
7446.86,0.00384
7446.9,0.0073
7446.94,0.01051
7446.98,0.01375
7447.02,0.01287
7447.05,0.00806
7447.09,0.00336
7447.28,2.37E-04
7447.32,0.00137
7447.36,0.00248
7447.39,0.00368
7447.43,0.00317
7447.47,0.00271
7447.51,0.00306
7447.54,0.00384
7447.58,0.00428
7447.62,0.0047
7447.66,0.00345
7447.7,0.00176
7447.73,5.62E-04
7447.89,9.61E-05
7448.03,1.92E-04
7448.11,0.00203
7448.15,0.00489
7448.19,0.00702
7448.22,0.00753
7448.26,0.00615
7448.3,0.00403
7448.34,0.00295
7448.38,0.00308
7448.41,0.00311
7448.45,0.00228
7448.49,0.00106
7448.53,4.07E-05
7448.68,9.24E-05
7448.72,0.00276
7448.75,0.0072
7448.79,0.01112
7448.83,0.01299
7448.87,0.01059
7448.9,0.00574
7448.94,0.00231
7448.98,0.00149
7449.02,0.00234
7449.06,0.0035
7449.09,0.00295
7449.13,0.00214
7449.17,0.0022
7449.21,0.00297
7449.24,0.00286
7449.28,0.00148
7449.32,5.88E-04
7449.36,0.00147
7449.4,0.0033
7449.43,0.00625
7449.47,0.00765
7449.51,0.00704
7449.55,0.0065
7449.58,0.00569
7449.62,0.00505
7449.66,0.00663
7449.7,0.00864
7449.74,0.00941
7449.77,0.00883
7449.81,0.00588
7449.85,0.00208
7449.89,0.00204
7449.92,0.0053
7449.96,0.01101
7450,0.01817
7450.04,0.02268
7450.08,0.02185
7450.11,0.01919
7450.15,0.01355
7450.19,0.00833
7450.23,0.00511
7450.27,0.00196
7450.34,8.52E-04
7450.38,0.00254
7450.42,0.00511
7450.45,0.00659
7450.49,0.00434
7450.53,0.00169
7450.57,1.24E-04
7450.6,3.81E-04
7450.64,0.00187
7450.68,0.00339
7450.72,0.00332
7450.76,0.00301
7450.79,0.00313
7450.83,0.00374
7450.87,0.00316
7450.91,0.00146
7450.94,7.13E-04
7450.98,0.00186
7451.02,0.00479
7451.06,0.00809
7451.1,0.00835
7451.13,0.00529
7451.17,0.00208
7451.32,8.28E-04
7451.36,0.00279
7451.4,0.00508
7451.44,0.00623
7451.47,0.00439
7451.51,0.00206
7451.55,1.85E-04
7451.7,2.24E-04
7451.74,1.96E-04
7451.81,0.00167
7451.85,0.00496
7451.89,0.00825
7451.93,0.01097
7451.97,0.01205
7452,0.008
7452.04,0.00347
7452.08,8.69E-05
7452.19,0.00238
7452.23,0.0033
7452.27,0.0033
7452.31,0.0021
7452.34,8.02E-04
7452.49,5.17E-05
7452.53,0
7452.57,0
7452.61,1.63E-04
7452.76,0.00216
7452.83,0.0064
7452.87,0.01097
7452.91,0.01228
7452.95,0.00945
7452.99,0.00528
7453.02,0.00184
7453.06,0.001
7453.1,0.0025
7453.14,0.00406
7453.17,0.00365
7453.21,0.00233
7453.25,4.62E-04
7453.36,0.00113
7453.4,0.00263
7453.44,0.0039
7453.48,0.00294
7453.51,0.00141
7453.55,7.43E-04
7453.59,0.00138
7453.63,0.00304
7453.67,0.00474
7453.7,0.00377
7453.74,0.002
7453.78,4.36E-04
7453.97,1.70E-04
7454.01,0.00109
7454.04,0.00301
7454.08,0.00511
7454.12,0.00629
7454.16,0.00685
7454.2,0.00497
7454.23,0.0025
7454.27,7.43E-04
7454.39,8.06E-04
7454.42,0.00456
7454.46,0.00946
7454.5,0.01322
7454.54,0.01157
7454.57,0.0085
7454.61,0.00379
7454.65,5.10E-04
7454.8,1.26E-04
7454.84,0
7454.88,0
7455.4,0
7455.44,0
7455.48,2.96E-05
7455.52,1.77E-04
7455.63,0.00112
7455.71,0.00386
7455.75,0.00751
7455.78,0.01075
7455.82,0.0093
7455.86,0.0087
7455.9,0.01021
7455.93,0.01118
7455.97,0.01267
7456.01,0.01269
7456.05,0.00735
7456.09,0.00287
7456.12,7.61E-04
7456.16,3.03E-04
7456.2,0.00191
7456.24,0.00367
7456.27,0.00262
7456.31,0.0013
7456.35,2.44E-04
7456.46,5.54E-06
7456.5,8.02E-04
7456.54,0.00215
7456.58,0.00335
7456.61,0.00248
7456.65,0.00142
7456.69,0.00191
7456.73,0.0041
7456.77,0.00714
7456.8,0.0089
7456.84,0.00634
7456.88,0.0029
7456.92,2.20E-04
7457.03,1.77E-04
7457.14,8.06E-04
7457.22,0.00259
7457.26,0.00442
7457.3,0.00527
7457.33,0.00262
7457.37,6.21E-04
7457.45,0.0021
7457.48,0.00727
7457.52,0.01347
7457.56,0.01543
7457.6,0.01603
7457.64,0.01224
7457.67,0.00768
7457.71,0.00438
7457.75,0.00312
7457.79,0.00276
7457.82,0.00387
7457.86,0.00272
7457.9,0.00143
7457.94,2.66E-04
7458.05,1.11E-04
7458.09,0
7458.13,0
7458.17,0
7458.2,0
7458.24,7.39E-05
7458.35,1.11E-05
7458.39,7.24E-04
7458.47,0.00247
7458.5,0.00507
7458.54,0.00652
7458.58,0.00618
7458.62,0.00573
7458.66,0.00471
7458.69,0.00522
7458.73,0.00714
7458.77,0.0081
7458.81,0.00726
7458.85,0.00645
7458.88,0.00617
7458.92,0.00659
7458.96,0.00692
7459,0.0056
7459.03,0.00286
7459.07,6.06E-04
7459.22,6.36E-04
7459.26,0.00139
7459.3,0.00307
7459.34,0.00532
7459.38,0.0064
7459.41,0.00684
7459.45,0.00691
7459.49,0.00487
7459.53,0.00371
7459.56,0.00363
7459.6,0.00374
7459.64,0.003
7459.68,0.00208
7459.71,4.21E-04
7459.83,6.65E-05
7459.87,1.48E-05
7459.9,0
7459.94,0
7459.98,0
7460.02,0
7460.06,1.63E-04
7460.21,0.00237
7460.28,0.00559
7460.32,0.00837
7460.36,0.00765
7460.4,0.00459
7460.43,0.00152
7460.58,8.87E-05
7460.62,0
7460.66,0
7461.15,0
7461.19,0
7461.23,1.33E-04
7461.34,2.66E-04
7461.38,0.00195
7461.45,0.00333
7461.49,0.00371
7461.53,0.00315
7461.57,0.00429
7461.61,0.00715
7461.64,0.01074
7461.68,0.01068
7461.72,0.0072
7461.76,0.00288
7461.79,0.00129
7461.83,0.00306
7461.87,0.00698
7461.91,0.00775
7461.95,0.00662
7461.98,0.00406
7462.02,0.00276
7462.06,0.00323
7462.1,0.00475
7462.14,0.00435
7462.17,0.00303
7462.21,9.90E-04
7462.44,9.61E-04
7462.51,0.00269
7462.55,0.00437
7462.59,0.00465
7462.63,0.00282
7462.67,8.78E-04
7462.74,7.63E-04
7462.78,0.00124
7462.82,0.00196
7462.85,0.0031
7462.89,0.00583
7462.93,0.00969
7462.97,0.01216
7463.01,0.01011
7463.04,0.00745
7463.08,0.00673
7463.12,0.0071
7463.16,0.00879
7463.19,0.00889
7463.23,0.00784
7463.27,0.00785
7463.31,0.00887
7463.35,0.00685
7463.38,0.00388
7463.42,7.41E-04
7463.5,8.54E-04
7463.53,0.00304
7463.57,0.00327
7463.61,0.0022
7463.65,9.58E-04
7463.69,1.70E-04
7463.8,3.62E-04
7463.84,0.002
7463.88,0.00399
7463.91,0.00543
7463.95,0.00399
7463.99,0.002
7464.03,2.96E-04
7464.14,1.48E-04
7464.18,0
7464.21,0
7464.25,0
7464.29,2.37E-04
7464.41,1.63E-04
7464.44,0.00282
7464.52,0.00697
7464.56,0.01126
7464.59,0.01135
7464.63,0.00941
7464.67,0.00619
7464.71,0.00173
7464.78,5.16E-04
7464.82,0.00308
7464.86,0.0075
7464.9,0.01104
7464.93,0.01029
7464.97,0.00761
7465.01,0.00351
7465.05,5.47E-04
7465.2,9.61E-05
7465.24,0
7465.28,0
7465.35,0
7465.39,0
7465.42,5.17E-05
7465.58,8.02E-04
7465.65,0.0021
7465.69,0.0033
7465.73,0.0033
7465.77,0.0021
7465.8,8.02E-04
7466,3.29E-04
7466.03,0.00262
7466.07,0.00539
7466.11,0.00746
7466.14,0.00573
7466.18,0.00311
7466.22,3.92E-04
7466.33,9.05E-04
7466.37,0.00605
7466.41,0.01291
7466.45,0.01731
7466.49,0.01711
7466.52,0.01086
7466.56,0.00539
7466.6,0.00344
7466.64,0.00491
7466.67,0.00716
7466.71,0.00799
7466.75,0.00542
7466.79,0.00249
7466.83,4.71E-04
7467.05,6.21E-04
7467.09,0.0023
7467.13,0.00408
7467.17,0.00487
7467.2,0.00339
7467.24,0.00156
7467.28,1.11E-04
7467.47,3.86E-04
7467.51,0.00284
7467.58,0.00576
7467.62,0.00721
7467.66,0.00531
7467.7,0.00372
7467.73,0.00351
7467.77,0.00472
7467.81,0.00613
7467.85,0.00497
7467.89,0.00226
7467.92,2.14E-04
7468.11,2.40E-04
7468.19,0.00336
7468.23,0.00747
7468.26,0.01064
7468.3,0.00988
7468.34,0.00603
7468.38,0.00206
7468.49,7.21E-04
7468.53,0.00622
7468.57,0.01267
7468.6,0.01721
7468.64,0.01551
7468.68,0.00985
7468.72,0.00365
7468.91,5.17E-05
7468.94,0
7468.98,0
7469.17,0
7469.21,0
7469.25,1.48E-05
7469.29,9.61E-05
7469.4,4.81E-04
7469.47,0.0023
7469.51,0.00434
7469.55,0.00556
7469.59,0.00399
7469.63,0.00193
7469.66,2.25E-04
7469.78,1.40E-04
7469.81,0
7469.85,0
7470.54,0
7470.57,0
7470.61,1.70E-04
7470.72,3.40E-04
7470.76,0.0023
7470.84,0.00459
7470.87,0.00625
7470.91,0.00459
7470.95,0.00233
7470.99,3.18E-04
7471.1,7.02E-04
7471.14,0.0017
7471.18,0.00288
7471.21,0.00324
7471.25,0.0022
7471.29,9.58E-04
7471.33,2.22E-05
7471.44,1.18E-04
7471.59,8.02E-04
7471.67,0.0021
7471.71,0.0033
7471.74,0.0033
7471.78,0.0021
7471.82,8.02E-04
7471.97,5.17E-05
7472.01,0
7472.05,0
7472.09,0
7472.12,1.33E-04
7472.24,1.55E-04
7472.27,0.00186
7472.35,0.00399
7472.39,0.00569
7472.43,0.00468
7472.46,0.00259
7472.5,6.65E-04
7472.62,4.44E-05
7472.65,2.96E-05
7472.69,2.22E-05
7472.73,2.96E-05
7472.84,6.25E-04
7472.92,0.00153
7472.96,0.00282
7472.99,0.00429
7473.03,0.00475
7473.07,0.0054
7473.11,0.00566
7473.15,0.0038
7473.18,0.00221
7473.22,0.00179
7473.26,0.00225
7473.3,0.00373
7473.33,0.00429
7473.37,0.00278
7473.41,9.80E-04
7473.52,9.17E-04
7473.56,0.00339
7473.6,0.00556
7473.64,0.00586
7473.67,0.00395
7473.71,0.00239
7473.75,0.00215
7473.79,0.00179
7473.83,0.00236
7473.86,0.00333
7473.9,0.00532
7473.94,0.00855
7473.98,0.01089
7474.02,0.00839
7474.05,0.00494
7474.09,0.00167
7474.13,5.34E-04
7474.17,0.00226
7474.2,0.00481
7474.24,0.00601
7474.28,0.00642
7474.32,0.00525
7474.36,0.00375
7474.39,0.00341
7474.43,0.00387
7474.47,0.00466
7474.51,0.00369
7474.54,0.0019
7474.58,2.11E-04
7474.85,0.00178
7474.89,0.00467
7474.92,0.00724
7474.96,0.00801
7475,0.00598
7475.04,0.00292
7475.07,5.12E-04
7475.23,4.44E-05
7475.26,0
7475.3,0
7475.34,6.65E-05
7475.45,2.22E-05
7475.49,9.58E-04
7475.57,0.0022
7475.61,0.00324
7475.64,0.00288
7475.68,0.0017
7475.72,5.32E-04
7475.95,4.64E-04
7475.98,0.00196
7476.02,0.00448
7476.06,0.00667
7476.1,0.00779
7476.14,0.00751
7476.17,0.00529
7476.21,0.0025
7476.25,5.93E-04
7476.48,0.00214
7476.51,0.00689
7476.55,0.01173
7476.59,0.01324
7476.63,0.00898
7476.67,0.00393
7476.7,1.04E-04
7476.82,1.92E-04
7476.93,8.47E-04
7477.01,0.0024
7477.04,0.0039
7477.08,0.00417
7477.12,0.00262
7477.16,6.63E-04
7477.23,4.29E-04
7477.27,0.00233
7477.31,0.0042
7477.35,0.00436
7477.38,0.00258
7477.42,0.00101
7477.46,5.01E-04
7477.5,0.00124
7477.54,0.00269
7477.57,0.00332
7477.61,0.0022
7477.65,0.00104
7477.8,5.40E-04
7477.84,0.00258
7477.88,0.00615
7477.91,0.00931
7477.95,0.01137
7477.99,0.0102
7478.03,0.00731
7478.07,0.00341
7478.1,7.69E-04
7478.26,7.39E-05
7478.33,2.40E-05
7478.44,8.04E-04
7478.48,0.0032
7478.52,0.0062
7478.56,0.00848
7478.6,0.00932
7478.63,0.00651
7478.67,0.00356
7478.71,0.00206
7478.75,0.0022
7478.79,0.00286
7478.82,0.00246
7478.86,0.0014
7478.9,0.00168
7478.94,0.0017
7478.97,0.003
7479.01,0.00469
7479.05,0.00625
7479.09,0.00843
7479.13,0.00994
7479.16,0.0073
7479.2,0.00455
7479.24,0.00249
7479.28,0.00189
7479.32,0.00237
7479.35,0.00242
7479.39,9.72E-04
7479.43,2.22E-05
7479.54,6.65E-05
7479.58,5.91E-05
7479.73,6.12E-04
7479.81,0.0026
7479.85,0.00517
7479.88,0.00668
7479.92,0.00629
7479.96,0.00452
7480,0.00204
7480.04,3.20E-04
7480.19,5.17E-05
7480.23,2.96E-05
7480.38,5.91E-04
7480.45,0.00187
7480.49,0.00297
7480.53,0.0036
7480.56,0.00313
7480.6,0.00285
7480.64,0.00293
7480.68,0.00285
7480.72,0.00205
7480.75,8.69E-04
7480.91,0.00243
7480.94,0.00638
7480.98,0.00987
7481.02,0.01184
7481.06,0.00923
7481.1,0.0048
7481.13,0.00113
7481.29,7.39E-05
7481.32,0
7481.36,0
7481.66,0
7481.7,0
7481.74,2.96E-05
7481.89,5.32E-04
7481.97,0.0017
7482,0.00288
7482.04,0.00324
7482.08,0.0022
7482.12,9.58E-04
7482.16,2.22E-05
7482.35,4.36E-04
7482.38,0.002
7482.42,0.00374
7482.46,0.00475
7482.5,0.00339
7482.53,0.00174
7482.69,0.00162
7482.72,0.00299
7482.76,0.00407
7482.8,0.00299
7482.84,0.0015
7482.88,2.22E-04
7483.07,4.31E-04
7483.14,0.00291
7483.18,0.00556
7483.22,0.00736
7483.25,0.00669
7483.29,0.00491
7483.33,0.00383
7483.37,0.00298
7483.41,0.00154
7483.44,0.00155
7483.48,0.00315
7483.52,0.00634
7483.56,0.01002
7483.59,0.01042
7483.63,0.00651
7483.67,0.00217
7483.78,0.00177
7483.82,0.00351
7483.86,0.0032
7483.9,0.00175
7483.94,7.11E-04
7483.97,7.11E-04
7484.01,0.00175
7484.05,0.0032
7484.09,0.00335
7484.12,0.0021
7484.16,8.02E-04
7484.39,5.32E-04
7484.47,0.0017
7484.5,0.00288
7484.54,0.00324
7484.58,0.0022
7484.62,9.87E-04
7484.66,4.71E-11
7484.77,5.99E-04
7484.81,0.0017
7484.84,0.00288
7484.88,0.00324
7484.92,0.0022
7484.96,9.58E-04
7485,2.22E-05
7485.11,6.65E-05
7485.15,0
7485.19,0
7486.05,0
7486.09,0
7486.13,1.04E-04
7486.25,6.84E-05
7486.28,0.00147
7486.36,0.00329
7486.4,0.0048
7486.44,0.00415
7486.47,0.0024
7486.51,7.06E-04
7486.66,3.70E-05
7486.7,0
7486.74,0
7487.04,0
7487.08,0
7487.12,2.96E-05
7487.27,6.43E-04
7487.34,0.00136
7487.38,0.00247
7487.42,0.00347
7487.46,0.00369
7487.53,0.00395
7487.57,0.0041
7487.61,0.00266
7487.65,0.00133
7487.68,2.88E-04
7487.8,1.11E-04
7487.83,0
7487.87,0
7488.52,0
7488.56,0
7488.6,5.91E-05
7488.75,2.77E-05
7488.82,0.0027
7488.86,0.00761
7488.9,0.01262
7488.94,0.01514
7488.97,0.01399
7489.01,0.00909
7489.05,0.00372
7489.09,3.23E-04
7489.2,7.39E-06
7489.24,5.91E-05
7489.28,0
7489.32,0
7489.5,0
7489.54,0
7489.58,9.61E-05
7489.73,0.00152
7489.81,0.00409
7489.84,0.00653
7489.88,0.00667
7489.92,0.00429
7489.96,0.00169
7490,1.20E-04
7490.11,2.98E-04
7490.15,0.00366
7490.19,0.00797
7490.22,0.01192
7490.26,0.01105
7490.3,0.00778
7490.34,0.0047
7490.38,0.00255
7490.41,8.15E-04
7490.45,5.29E-04
